12389,04/08/2009,Medium,Michael Granlund,16,11.35,189.04,Nova Scotia,Atlantic,Corporate,Office Supplies,Storage & Organization,SimpliFile™ Personal File  Black Granite  15w x 6-15/16d x 11-1/4h,Small Box,05/08/2009
12710,17/08/2010,Critical,John Castell,37,55.98,2116.62,Nova Scotia,Atlantic,Small Business,Office Supplies,Paper,Xerox 1882,Small Box,17/08/2010
13636,22/01/2009,Low,Sally Matthias,32,880.98,28180.08,Nova Scotia,Atlantic,Home Office,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase  Royale Cherry Finish,Jumbo Box,26/01/2009
14021,07/03/2011,High,Ken Heidel,12,1.82,27.05,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Newell 307,Wrap Bag,08/03/2011
14338,31/01/2010,Low,Mike Kennedy,34,200.97,6580.16,Nova Scotia,Atlantic,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,07/02/2010
14406,08/03/2010,Medium,Charles Sheldon,37,150.98,5610.84,Nova Scotia,Atlantic,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,10/03/2010
14406,08/03/2010,Medium,Charles Sheldon,20,20.98,455.34,Nova Scotia,Atlantic,Corporate,Office Supplies,Storage & Organization,Tennsco Lockers  Gray,Jumbo Drum,10/03/2010
14406,08/03/2010,Medium,Charles Sheldon,35,85.99,2329.646,Nova Scotia,Atlantic,Corporate,Technology,Telephones and Communication,Accessory4,Wrap Bag,10/03/2010
15878,04/11/2010,High,Mike Kennedy,36,7.28,275.06,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Array® Parchment Paper  Assorted Colors,Small Box,06/11/2010
16133,25/09/2009,Critical,Matt Abelman,1,14.89,27.96,Nova Scotia,Atlantic,Small Business,Furniture,Office Furnishings,Tensor Computer Mounted Lamp,Large Box,27/09/2009
16612,13/02/2009,High,Sally Matthias,45,80.97,3699.22,Nova Scotia,Atlantic,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,14/02/2009
16612,13/02/2009,High,Sally Matthias,6,6.48,48.93,Nova Scotia,Atlantic,Home Office,Office Supplies,Paper,Xerox 1997,Small Box,15/02/2009
16967,19/08/2011,Low,Brad Norvell,5,83.1,397.55,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,Micro Innovations Micro Digital Wireless Keyboard and Mouse  Gray,Small Box,21/08/2011
16967,19/08/2011,Low,Brad Norvell,34,19.98,676.26,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,19/08/2011
18432,12/03/2011,High,Art Ferguson,42,10.64,451.32,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Expressions Punched Metal & Wood Desk Accessories  Pewter & Cherry,Small Box,12/03/2011
18432,12/03/2011,High,Art Ferguson,15,14.42,217.66,Nova Scotia,Atlantic,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,12/03/2011
18432,12/03/2011,High,Art Ferguson,5,279.81,1374.67,Nova Scotia,Atlantic,Corporate,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,14/03/2011
18432,12/03/2011,High,Art Ferguson,12,5.84,76.42,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Smear-Safe Highlighters,Wrap Bag,14/03/2011
18464,28/03/2012,High,Brian Derr,27,180.98,4891.86,Nova Scotia,Atlantic,Small Business,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Jumbo Drum,30/03/2012
18464,28/03/2012,High,Brian Derr,37,150.98,6039.1,Nova Scotia,Atlantic,Small Business,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,28/03/2012
18464,28/03/2012,High,Brian Derr,31,6.45,206.49,Nova Scotia,Atlantic,Small Business,Office Supplies,Paper,Wirebound Four 2-3/4 x 5 Forms per Page  400 Sets per Book,Wrap Bag,30/03/2012
18464,28/03/2012,High,Brian Derr,41,1.89,80.54,Nova Scotia,Atlantic,Small Business,Office Supplies,Rubber Bands,Revere Boxed Rubber Bands by Revere,Wrap Bag,30/03/2012
18754,25/09/2009,Not Specified,Roland Black,8,140.98,1217.62,Nova Scotia,Atlantic,Small Business,Furniture,Bookcases,Sauder Forest Hills Library  Woodland Oak Finish,Jumbo Box,27/09/2009
18754,25/09/2009,Not Specified,Roland Black,32,65.99,1725.0325,Nova Scotia,Atlantic,Small Business,Technology,Telephones and Communication,Talkabout T8367,Small Box,26/09/2009
19905,12/08/2012,Critical,Matt Abelman,20,4.13,82.97,Nova Scotia,Atlantic,Home Office,Office Supplies,Labels,Avery 506,Small Box,14/08/2012
19905,12/08/2012,Critical,Matt Abelman,25,550.98,13701.35,Nova Scotia,Atlantic,Home Office,Furniture,Tables,Chromcraft Bull-Nose Wood 48  x 96  Rectangular Conference Tables,Jumbo Box,14/08/2012
20256,31/01/2012,Low,Roland Black,24,20.89,512.83,Nova Scotia,Atlantic,Small Business,Office Supplies,Storage & Organization,Iris® 3-Drawer Stacking Bin  Black,Small Box,05/02/2012
20386,27/02/2010,Critical,Mike Kennedy,35,1.26,41.23,Nova Scotia,Atlantic,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,27/02/2010
20455,28/06/2010,Critical,Dana Kaydos,7,65.99,381.1995,Nova Scotia,Atlantic,Corporate,Technology,Telephones and Communication,V 3600 Series,Small Box,29/06/2010
20642,19/05/2012,High,Darren Koutras,32,4.13,135.2,Nova Scotia,Atlantic,Consumer,Office Supplies,Labels,Avery 506,Small Box,20/05/2012
21379,14/01/2011,High,Charles Sheldon,35,150.89,5428.49,Nova Scotia,Atlantic,Corporate,Furniture,Chairs & Chairmats,Global Leather & Oak Executive Chair  Burgundy,Jumbo Drum,16/01/2011
21766,01/06/2009,High,Steve Carroll,41,120.98,5178.17,Nova Scotia,Atlantic,Consumer,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs,Jumbo Drum,03/06/2009
21766,01/06/2009,High,Steve Carroll,32,15.68,535.24,Nova Scotia,Atlantic,Consumer,Furniture,Office Furnishings,Artistic Insta-Plaque,Small Pack,03/06/2009
22053,21/08/2010,Critical,Sean Wendt,32,18.99,563.08,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Poly Designer Cover & Back,Small Box,23/08/2010
22368,19/02/2010,Medium,Sarah Jordon,5,39.24,192.12,Nova Scotia,Atlantic,Consumer,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,20/02/2010
22368,19/02/2010,Medium,Sarah Jordon,33,119.99,3917.61,Nova Scotia,Atlantic,Consumer,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,21/02/2010
22368,19/02/2010,Medium,Sarah Jordon,34,80.98,2788.04,Nova Scotia,Atlantic,Consumer,Office Supplies,Storage & Organization,Carina 42 Hx23 3/4 W Media Storage Unit,Large Box,20/02/2010
22885,23/11/2009,Medium,Neil Ducich,4,12.88,56.47,Nova Scotia,Atlantic,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Martin-Yale Premier Letter Opener,Wrap Bag,25/11/2009
22947,18/12/2009,Low,Sarah Jordon,19,12.22,216.25,Nova Scotia,Atlantic,Consumer,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,25/12/2009
23844,06/07/2009,Not Specified,Michael Granlund,40,42.98,1861.36,Nova Scotia,Atlantic,Home Office,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,08/07/2009
23844,06/07/2009,Not Specified,Michael Granlund,42,21.78,937.62,Nova Scotia,Atlantic,Home Office,Office Supplies,Appliances,Holmes HEPA Air Purifier,Medium Box,08/07/2009
23844,06/07/2009,Not Specified,Michael Granlund,11,3.15,33.02,Nova Scotia,Atlantic,Home Office,Office Supplies,Labels,Avery 520,Small Box,07/07/2009
24039,17/07/2012,Not Specified,Sean Wendt,5,40.98,199.16,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,Imation Printable White 80 Minute CD-R Spindle  50/Pack,Small Pack,19/07/2012
25347,12/06/2009,Low,Theone Pippenger,28,35.44,967.27,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Xerox 1906,Small Box,19/06/2009
25825,19/07/2012,Not Specified,Michael Granlund,45,10.31,483.74,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Speediset Carbonless Redi-Letter® 7  x 8 1/2 ,Wrap Bag,22/07/2012
25825,19/07/2012,Not Specified,Michael Granlund,27,5.85,159.65,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Dixon My First Ticonderoga Pencil  #2,Wrap Bag,19/07/2012
26304,19/03/2011,Medium,Art Ferguson,43,205.99,7452.137,Nova Scotia,Atlantic,Corporate,Technology,Telephones and Communication,3285,Small Box,20/03/2011
26726,27/12/2012,High,Roland Black,37,4.37,173.11,Nova Scotia,Atlantic,Small Business,Office Supplies,Appliances,Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright  Disposable Bags,Small Box,27/12/2012
26726,27/12/2012,High,Roland Black,11,3.48,86.68,Nova Scotia,Atlantic,Small Business,Office Supplies,Appliances,Hoover® Commercial Lightweight Upright Vacuum,Large Box,29/12/2012
26726,27/12/2012,High,Roland Black,41,20.98,833.51,Nova Scotia,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,28/12/2012
27266,08/09/2011,Critical,Art Ferguson,9,115.79,1031.06,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,Verbatim DVD-R  4.7GB  Spindle  WE  Blank  Ink Jet/Thermal  20/Spindle,Small Pack,11/09/2011
27396,08/12/2010,Critical,Sean Wendt,14,9.77,138.31,British Columbia,West,Corporate,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,10/12/2010
28480,15/03/2009,Medium,Mike Kennedy,17,1.76,30.62,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,16/03/2009
29158,20/10/2011,High,Matt Abelman,12,200.98,2266.7,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,Global Leather Highback Executive Chair with Pneumatic Height Adjustment  Black,Jumbo Drum,21/10/2011
29409,13/01/2011,High,Sally Matthias,23,1.7,38.99,British Columbia,West,Home Office,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,15/01/2011
29956,14/08/2009,Critical,Steve Carroll,48,1.82,80.33,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 307,Wrap Bag,15/08/2009
30341,31/01/2009,Low,Matt Abelman,42,160.98,6244.18,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,31/01/2009
30341,31/01/2009,Low,Matt Abelman,41,6.3,239.75,British Columbia,West,Home Office,Office Supplies,Labels,Avery 51,Small Box,31/01/2009
30341,31/01/2009,Low,Matt Abelman,30,4.98,150.2,British Columbia,West,Home Office,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,07/02/2009
30467,15/08/2009,Critical,John Castell,5,420.98,2019.65,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,16/08/2009
30785,03/07/2009,High,Neil Ducich,7,6.48,55.81,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 227,Small Box,05/07/2009
30785,03/07/2009,High,Neil Ducich,38,9.93,373.07,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag,06/07/2009
31171,08/04/2009,Not Specified,Parhena Norris,37,4.55,161.02,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,09/04/2009
31297,18/08/2012,Low,Mike Kennedy,39,17.99,679.95,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Model L Table or Wall-Mount Pencil Sharpener,Small Box,25/08/2012
31297,18/08/2012,Low,Mike Kennedy,44,35.44,1579.56,British Columbia,West,Corporate,Office Supplies,Paper,Staples Colored Bar Computer Paper,Small Box,27/08/2012
31553,10/01/2009,Critical,Sean Wendt,32,162.93,4906.85,British Columbia,West,Corporate,Office Supplies,Envelopes,Multimedia Mailers,Small Box,12/01/2009
32706,04/07/2009,Critical,Matt Abelman,5,399.98,2017.5,British Columbia,West,Home Office,Technology,Office Machines,Okidata ML320 Series Turbo Dot Matrix Printers,Jumbo Box,06/07/2009
33122,19/06/2010,Low,Roland Black,21,400.97,8468.63,British Columbia,West,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,26/06/2010
33570,16/12/2012,Not Specified,Ken Heidel,46,5.74,265.88,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,18/12/2012
33570,16/12/2012,Not Specified,Ken Heidel,1,1500.97,1500.82,British Columbia,West,Corporate,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum,18/12/2012
33570,16/12/2012,Not Specified,Ken Heidel,19,205.99,3093.864,British Columbia,West,Corporate,Technology,Telephones and Communication,i470,Small Box,16/12/2012
33893,20/09/2012,Not Specified,Sarah Jordon,6,35.89,232.21,British Columbia,West,Consumer,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Small Box,22/09/2012
33893,20/09/2012,Not Specified,Sarah Jordon,16,5.85,88.3,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Dixon My First Ticonderoga Pencil  #2,Wrap Bag,21/09/2012
34599,03/03/2010,Low,John Castell,26,7.7,191.55,British Columbia,West,Small Business,Furniture,Office Furnishings,Deflect-O® Glasstique™ Clear Desk Accessories,Wrap Bag,07/03/2010
34599,03/03/2010,Low,John Castell,29,30.98,938.86,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 197,Small Box,07/03/2010
34721,01/11/2010,Not Specified,Bart Watters,46,10.23,503.17,British Columbia,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,02/11/2010
34787,28/02/2010,Low,Sean Wendt,14,30.98,453.99,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Boston School Pro Electric Pencil Sharpener  1670,Small Pack,02/03/2010
34791,07/05/2011,Medium,Mary O'Rourke,37,7.59,284.58,British Columbia,West,Home Office,Furniture,Office Furnishings,Master Giant Foot® Doorstop  Safety Yellow,Wrap Bag,09/05/2011
34791,07/05/2011,Medium,Mary O'Rourke,9,104.85,1010.26,British Columbia,West,Home Office,Office Supplies,Paper,Multicolor Computer Printout Paper,Small Box,07/05/2011
34822,10/07/2012,Not Specified,Nathan Cano,23,43.98,990.5,British Columbia,West,Consumer,Technology,Computer Peripherals,Memorex 80 Minute CD-R Spindle  100/Pack,Small Pack,11/07/2012
34853,29/09/2011,Critical,Matt Abelman,49,13.73,651.9,British Columbia,West,Small Business,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,02/10/2011
35522,25/10/2010,Low,Michael Granlund,27,99.99,2575.01,British Columbia,West,Home Office,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,01/11/2010
36099,17/09/2010,Low,Neil Ducich,32,2.88,85.49,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,22/09/2010
36099,17/09/2010,Low,Neil Ducich,15,64.65,926.3,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,22/09/2010
36359,23/11/2011,High,Ken Heidel,2,30.98,68.66,British Columbia,West,Corporate,Office Supplies,Paper,IBM Multi-Purpose Copy Paper  8 1/2 x 11   Case,Small Box,24/11/2011
36901,13/09/2012,Critical,Dana Kaydos,30,6.68,201.09,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1923,Small Box,14/09/2012
37412,03/08/2012,High,Steve Carroll,17,10.98,191.67,British Columbia,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,05/08/2012
38625,17/11/2010,Not Specified,Chad Sievert,28,99.99,2752,British Columbia,West,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,19/11/2010
38625,17/11/2010,Not Specified,Chad Sievert,12,5.98,72.82,British Columbia,West,Corporate,Office Supplies,Envelopes,Wausau Papers Astrobrights® Colored Envelopes,Small Box,19/11/2010
38656,10/08/2012,Low,John Castell,13,4.91,64.46,British Columbia,West,Consumer,Office Supplies,Labels,Avery 478,Small Box,10/08/2012
38784,03/02/2011,Medium,Mark Cousins,50,6.3,298.12,British Columbia,West,Home Office,Office Supplies,Labels,Avery 51,Small Box,05/02/2011
38882,14/12/2009,Critical,Hunter Lopez,37,122.99,4411.5,British Columbia,West,Consumer,Furniture,Chairs & Chairmats,Global High-Back Leather Tilter  Burgundy,Jumbo Drum,15/12/2009
39527,17/04/2011,Low,Nathan Mautz,29,6.88,213.35,British Columbia,West,Corporate,Office Supplies,Paper,Adams Phone Message Book  200 Message Capacity  8 1/16” x 11”,Wrap Bag,26/04/2011
39845,06/09/2009,Critical,Shaun Weien,44,9.99,447.42,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1896,Small Box,07/09/2009
39877,16/08/2012,Critical,Nathan Mautz,41,2.18,90.88,British Columbia,West,Home Office,Office Supplies,Rubber Bands,Stockwell Push Pins,Wrap Bag,18/08/2012
40259,12/10/2010,Medium,Theone Pippenger,4,4.98,29.05,British Columbia,West,Corporate,Technology,Computer Peripherals,DS/HD IBM Formatted Diskettes  10/Pack - Staples,Small Pack,13/10/2010
41217,13/07/2011,High,Nathan Cano,23,55.48,1314.64,British Columbia,West,Consumer,Office Supplies,Paper,Eaton Premium Continuous-Feed Paper  25% Cotton  Letter Size  White  1000 Shts/Box,Small Box,15/07/2011
41671,03/12/2012,Critical,Bart Watters,49,12.98,638.91,British Columbia,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® 8  Straight Scissors,Small Pack,05/12/2012
41927,13/07/2012,Not Specified,Matt Abelman,46,48.04,2332.23,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1885,Small Box,16/07/2012
41988,04/02/2009,Low,Matt Abelman,33,145.45,4610.35,British Columbia,West,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,04/02/2009
41988,04/02/2009,Low,Matt Abelman,18,33.94,610.07,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,Metal Folding Chairs  Beige  4/Carton,Jumbo Drum,08/02/2009
41988,04/02/2009,Low,Matt Abelman,14,13.43,181.49,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Fellowes Personal Hanging Folder Files  Navy,Small Box,08/02/2009
42692,20/12/2011,Medium,Scott Williamson,41,5.98,248.86,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1920,Small Box,22/12/2011
42692,20/12/2011,Medium,Scott Williamson,42,6.48,278.01,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 227,Small Box,21/12/2011
44007,30/05/2011,Medium,Nathan Cano,50,5.98,281.81,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 315,Wrap Bag,30/05/2011
44450,09/10/2010,Critical,Sean Wendt,14,17.48,243.23,British Columbia,West,Corporate,Technology,Computer Peripherals,Maxell Pro 80 Minute CD-R  10/Pack,Small Pack,10/10/2010
44450,09/10/2010,Critical,Sean Wendt,24,65.99,1326.51,British Columbia,West,Corporate,Technology,Telephones and Communication,StarTAC Analog,Small Box,09/10/2010
44610,10/03/2011,High,Hunter Lopez,31,4.13,127.9,British Columbia,West,Consumer,Office Supplies,Labels,Avery 506,Small Box,10/03/2011
44999,22/01/2010,Medium,Mike Kennedy,17,6.48,110.74,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 220,Small Box,23/01/2010
45025,11/04/2011,High,Mike Kennedy,26,2.88,73.82,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,14/04/2011
45248,16/04/2011,Medium,Mark Cousins,38,3.95,154.85,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs  2/Pk,Small Box,18/04/2011
45248,16/04/2011,Medium,Mark Cousins,32,195.99,4941.7725,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T28 WORLD,Small Box,18/04/2011
45249,27/11/2010,Low,Roland Black,24,55.99,1155.5835,Manitoba,Prarie,Small Business,Technology,Telephones and Communication,Accessory6,Small Pack,02/12/2010
45570,09/08/2010,Critical,Bart Watters,19,3.58,77.57,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,10/08/2010
45731,10/08/2009,Critical,Matt Abelman,44,296.18,12689.87,Manitoba,Prarie,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,11/08/2009
46375,26/08/2010,Medium,Parhena Norris,24,35.44,905.32,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 1932,Small Box,28/08/2010
46375,26/08/2010,Medium,Parhena Norris,16,125.99,1702.499,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,232,Small Box,27/08/2010
46885,07/06/2011,Low,Mike Kennedy,27,22.72,632.55,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Executive Impressions 14  Two-Color Numerals Wall Clock,Small Pack,11/06/2011
46885,07/06/2011,Low,Mike Kennedy,48,1.81,90.96,Manitoba,Prarie,Corporate,Office Supplies,Rubber Bands,Colored Push Pins,Wrap Bag,11/06/2011
46885,07/06/2011,Low,Mike Kennedy,32,63.94,1997.13,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Howard Miller 16  Diameter Gallery Wall Clock,Small Box,12/06/2011
46948,20/05/2010,Low,Mike Kennedy,10,6.54,64.13,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones® Four-Pocket Poly Binders,Small Box,24/05/2010
47267,29/12/2010,Medium,Theone Pippenger,24,19.98,492.71,Manitoba,Prarie,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,30/12/2010
47267,29/12/2010,Medium,Theone Pippenger,14,70.89,1042.06,Manitoba,Prarie,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,30/12/2010
47333,07/09/2011,Critical,Sally Matthias,16,55.99,760.2485,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,07/09/2011
48167,06/09/2009,Critical,Dana Kaydos,43,122.99,5041.46,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Global High-Back Leather Tilter  Burgundy,Jumbo Drum,09/09/2009
48167,06/09/2009,Critical,Dana Kaydos,45,6.48,282.98,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 224,Small Box,07/09/2009
48167,06/09/2009,Critical,Dana Kaydos,27,349.45,8817.71,Manitoba,Prarie,Corporate,Furniture,Tables,SAFCO PlanMaster Heigh-Adjustable Drafting Table Base  43w x 30d x 30-37h  Black,Jumbo Drum,07/09/2009
48230,25/02/2009,Not Specified,Dana Kaydos,39,29.18,1140.26,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Deflect-o SuperTray™ Unbreakable Stackable Tray  Letter  Black,Small Box,27/02/2009
48230,25/02/2009,Not Specified,Dana Kaydos,31,80.98,2645.8,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Carina 42 Hx23 3/4 W Media Storage Unit,Large Box,27/02/2009
48480,02/01/2010,Critical,Sean Wendt,32,370.98,11103.75,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Sauder Facets Collection Locker/File Cabinet  Sky Alder Finish,Jumbo Drum,05/01/2010
48614,31/05/2012,Critical,Nathan Mautz,46,195.99,7965.9025,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T28 WORLD,Small Box,31/05/2012
48772,12/05/2009,Medium,Aaron Smayling,44,78.69,3202.25,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Small Box,14/05/2009
48772,12/05/2009,Medium,Aaron Smayling,11,6.48,81.25,Manitoba,Prarie,Small Business,Office Supplies,Paper,Xerox 213,Small Box,13/05/2009
48772,12/05/2009,Medium,Aaron Smayling,18,3.28,57.17,Manitoba,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 321,Wrap Bag,13/05/2009
48772,12/05/2009,Medium,Aaron Smayling,12,3.28,41.97,Manitoba,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 351,Wrap Bag,13/05/2009
48772,12/05/2009,Medium,Aaron Smayling,10,3.58,35.64,Manitoba,Prarie,Small Business,Office Supplies,Rubber Bands,OIC Colored Binder Clips  Assorted Sizes,Wrap Bag,13/05/2009
48800,22/10/2010,Not Specified,Parhena Norris,8,3499.99,28761.52,Manitoba,Prarie,Home Office,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Large Box,23/10/2010
48931,17/06/2009,Low,Charles Sheldon,33,20.95,750.66,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Fellowes Basic 104-Key Keyboard  Platinum,Small Box,24/06/2009
48931,17/06/2009,Low,Charles Sheldon,8,30.98,254.32,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,19/06/2009
48931,17/06/2009,Low,Charles Sheldon,42,51.75,2149.37,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,Howard Miller 13-3/4  Diameter Brushed Chrome Round Wall Clock,Small Box,22/06/2009
49126,10/07/2011,Low,Mark Cousins,33,160.98,5661.08,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,17/07/2011
49283,11/12/2009,High,Shaun Weien,25,12.28,334.71,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 1881,Small Box,12/12/2009
49441,27/09/2009,Medium,Mary O'Rourke,49,41.32,1981.26,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,Deflect-o EconoMat Studded  No Bevel Mat for Low Pile Carpeting,Medium Box,28/09/2009
49601,26/01/2011,Low,Mark Cousins,15,113.98,1756.46,Manitoba,Prarie,Home Office,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,02/02/2011
49763,13/02/2011,Critical,Brad Norvell,8,5.68,49.04,Manitoba,Prarie,Corporate,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,14/02/2011
49763,13/02/2011,Critical,Brad Norvell,6,348.21,2320.35,Manitoba,Prarie,Corporate,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,13/02/2011
49927,20/07/2012,Not Specified,Parhena Norris,26,4.98,139.54,Manitoba,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,20/07/2012
49927,20/07/2012,Not Specified,Parhena Norris,28,7.59,199.52,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,Master Giant Foot® Doorstop  Safety Yellow,Wrap Bag,22/07/2012
49927,20/07/2012,Not Specified,Parhena Norris,39,2.18,85.66,Manitoba,Prarie,Home Office,Office Supplies,Rubber Bands,Stockwell Push Pins,Wrap Bag,21/07/2012
